ui,uj,distance
BDSU050,BDSU073,100.8344855
BDSU050,BDSU074,218.3221394
BDSU050,BDSU075,218.3225563
BDSU050,BDSU076,100.7121742
BDSU050,BDSU077,147.4063854
BDSU050,BDSU078,96.79313343
BDSU050,BDSU079,114.2918998
BDSU051,BDSU001,152.0064225
BDSU051,BDSU002,161.2273361
BDSU051,BDSU003,28.39693124
BDSU051,BDSU004,27.06208094
BDSU051,BDSU005,45.93878581
BDSU051,BDSU006,135.7165752
BDSU051,BDSU007,51.48509109
BDSU051,BDSU008,33.11299377
BDSU051,BDSU009,33.06138607
BDSU051,BDSU010,146.7157852
BDSU051,BDSU011,46.87517773
BDSU051,BDSU012,131.8683043
BDSU051,BDSU013,116.0464811
BDSU051,BDSU014,27.01680688
BDSU051,BDSU015,22.07454522
BDSU051,BDSU016,27.40174444
BDSU051,BDSU017,34.05677041
BDSU051,BDSU018,27.13430851
BDSU051,BDSU019,
BDSU051,BDSU020,111.6937794
BDSU051,BDSU021,96.36640017
BDSU051,BDSU022,121.4284825
BDSU051,BDSU023,106.9961613
BDSU051,BDSU024,136.8088312
BDSU051,BDSU025,102.2068758
BDSU051,BDSU026,99.9845332
BDSU051,BDSU027,102.1878052
BDSU051,BDSU028,109.4791443
BDSU051,BDSU029,101.9851612
BDSU051,BDSU030,130.0525384
BDSU051,BDSU031,91.14183347
BDSU051,BDSU032,186.5292786
BDSU051,BDSU033,152.4464193
BDSU051,BDSU034,87.95206351
BDSU051,BDSU035,205.0456635
BDSU051,BDSU036,23.43760649
BDSU051,BDSU037,30.95333958
BDSU051,BDSU038,163.9652955
BDSU051,BDSU039,55.72606942
BDSU051,BDSU040,166.9709038
BDSU051,BDSU041,175.9599261
BDSU051,BDSU042,172.4155831
BDSU051,BDSU043,145.6720803
BDSU051,BDSU044,166.2093867
BDSU051,BDSU045,162.6817247
BDSU051,BDSU046,61.82838097
BDSU051,BDSU047,65.44911512
BDSU051,BDSU048,165.0265405
BDSU051,BDSU049,159.4370256
BDSU051,BDSU050,35.40098639
BDSU051,BDSU051,0
BDSU051,BDSU052,97.55206925
BDSU051,BDSU053,80.91451997
BDSU051,BDSU054,143.1501413
BDSU051,BDSU055,111.8289266
BDSU051,BDSU056,119.004192
BDSU051,BDSU057,121.921646
BDSU051,BDSU058,112.3635788
BDSU051,BDSU059,82.20512516
BDSU051,BDSU060,138.0079115
BDSU051,BDSU061,144.4466308
BDSU051,BDSU062,145.278611
BDSU051,BDSU063,163.8850266
BDSU051,BDSU064,142.2644413
BDSU051,BDSU065,171.950189
BDSU051,BDSU066,159.2735321
BDSU051,BDSU067,152.7136301
BDSU051,BDSU068,163.8850266
BDSU051,BDSU069,160.2283078
BDSU051,BDSU070,167.2542393
BDSU051,BDSU071,140.4591182
BDSU051,BDSU072,174.6434868
BDSU051,BDSU073,135.0688359
BDSU051,BDSU074,250.3761455
BDSU051,BDSU075,249.9156581
BDSU051,BDSU076,132.4474595
BDSU051,BDSU077,179.985631
BDSU051,BDSU078,130.9330342
BDSU051,BDSU079,146.1075055
BDSU052,BDSU001,247.1350131
BDSU052,BDSU002,254.1402903
BDSU052,BDSU003,125.6026994
BDSU052,BDSU004,124.2801369
BDSU052,BDSU005,121.491523
BDSU052,BDSU006,232.6184151
BDSU052,BDSU007,113.7835755
BDSU052,BDSU008,113.1535326
BDSU052,BDSU009,111.8856111
BDSU052,BDSU010,243.8712908
BDSU052,BDSU011,115.4431814
BDSU052,BDSU012,229.008129
BDSU052,BDSU013,213.1303268
BDSU052,BDSU014,124.5637917
BDSU052,BDSU015,119.6055294
BDSU052,BDSU016,124.8928607
BDSU052,BDSU017,63.70249028
BDSU052,BDSU018,123.8030094
BDSU052,BDSU019,
BDSU052,BDSU020,71.5718683
BDSU052,BDSU021,36.12820694
BDSU052,BDSU022,44.8741877
BDSU052,BDSU023,16.61230305
BDSU052,BDSU024,233.4501759
BDSU052,BDSU025,5.903117583
BDSU052,BDSU026,86.8729486
BDSU052,BDSU027,71.66476668
BDSU052,BDSU028,53.07811643
BDSU052,BDSU029,81.93242002
BDSU052,BDSU030,63.11506552
BDSU052,BDSU031,64.52665921
BDSU052,BDSU032,108.9813833
BDSU052,BDSU033,82.20020659
BDSU052,BDSU034,50.00451839
BDSU052,BDSU035,125.774321
BDSU052,BDSU036,120.0202991
BDSU052,BDSU037,67.9490313
BDSU052,BDSU038,258.1524536
BDSU052,BDSU039,152.9902418
BDSU052,BDSU040,261.0592628
BDSU052,BDSU041,265.372843
BDSU052,BDSU042,263.61977
BDSU052,BDSU043,241.2678957
BDSU052,BDSU044,257.3990132
BDSU052,BDSU045,260.1418313
BDSU052,BDSU046,61.84946118
BDSU052,BDSU047,58.13178615
BDSU052,BDSU048,255.8713403
BDSU052,BDSU049,256.9843951
BDSU052,BDSU050,74.83295535
BDSU052,BDSU051,97.55206925
BDSU052,BDSU052,0
BDSU052,BDSU053,45.51049543
BDSU052,BDSU054,136.8685665
BDSU052,BDSU055,106.0479388
BDSU052,BDSU056,97.81970113
BDSU052,BDSU057,121.6868831
BDSU052,BDSU058,100.0879062
BDSU052,BDSU059,16.76933211
BDSU052,BDSU060,119.4616469
BDSU052,BDSU061,139.0202995
BDSU052,BDSU062,128.1302401
BDSU052,BDSU063,142.5074833
BDSU052,BDSU064,123.6148861
BDSU052,BDSU065,150.1322522
BDSU052,BDSU066,133.509039
BDSU052,BDSU067,139.261403
BDSU052,BDSU068,142.5074833
BDSU052,BDSU069,129.5425654
BDSU052,BDSU070,134.1335784
BDSU052,BDSU071,122.9361377
BDSU052,BDSU072,125.0084742
BDSU052,BDSU073,68.38539711
BDSU052,BDSU074,160.6241856
BDSU052,BDSU075,158.9040637
BDSU052,BDSU076,125.77391
BDSU052,BDSU077,159.8893901
BDSU052,BDSU078,109.0388671
BDSU052,BDSU079,136.0515269
BDSU053,BDSU001,231.9124441
BDSU053,BDSU002,241.9238423
BDSU053,BDSU003,108.3442092
BDSU053,BDSU004,103.6417095
BDSU053,BDSU005,119.1061774
BDSU053,BDSU006,213.8781114
BDSU053,BDSU007,116.6933803
BDSU053,BDSU008,107.6500524
BDSU053,BDSU009,106.8178443
BDSU053,BDSU010,224.1671928
BDSU053,BDSU011,115.7067186
BDSU053,BDSU012,209.5410772
BDSU053,BDSU013,188.0410884
BDSU053,BDSU014,105.8095758
BDSU053,BDSU015,100.5831007
BDSU053,BDSU016,106.639839
BDSU053,BDSU017,55.39441134
BDSU053,BDSU018,102.1500651
BDSU053,BDSU019,
BDSU053,BDSU020,36.36466684
BDSU053,BDSU021,18.10113774
BDSU053,BDSU022,89.79966069
BDSU053,BDSU023,62.09510575
BDSU053,BDSU024,206.7592858
BDSU053,BDSU025,51.20038097
BDSU053,BDSU026,42.77530906
BDSU053,BDSU027,31.16430173
BDSU053,BDSU028,28.65695621
BDSU053,BDSU029,39.03482518
BDSU053,BDSU030,49.13945108
BDSU053,BDSU031,20.95674671
BDSU053,BDSU032,105.6227638
BDSU053,BDSU033,71.58886747
BDSU053,BDSU034,8.41867608
BDSU053,BDSU035,124.1472007
BDSU053,BDSU036,98.65240957
BDSU053,BDSU037,51.32642782
BDSU053,BDSU038,244.2766786
BDSU053,BDSU039,134.5790575
BDSU053,BDSU040,247.3085589
BDSU053,BDSU041,256.8501555
BDSU053,BDSU042,253.3072387
BDSU053,BDSU043,225.3012036
BDSU053,BDSU044,247.1065452
BDSU053,BDSU045,238.7063068
BDSU053,BDSU046,78.89279055
BDSU053,BDSU047,77.48723707
BDSU053,BDSU048,245.9369026
BDSU053,BDSU049,234.4850765
BDSU053,BDSU050,47.33523957
BDSU053,BDSU051,80.91451997
BDSU053,BDSU052,45.51049543
BDSU053,BDSU053,0
BDSU053,BDSU054,94.53043633
BDSU053,BDSU055,62.00247523
BDSU053,BDSU056,57.04533783
BDSU053,BDSU057,77.52636616
BDSU053,BDSU058,56.95861779
BDSU053,BDSU059,32.90530058
BDSU053,BDSU060,79.51158274
BDSU053,BDSU061,96.58411966
BDSU053,BDSU062,88.25781454
BDSU053,BDSU063,104.767733
BDSU053,BDSU064,83.95682491
BDSU053,BDSU065,112.8820966
BDSU053,BDSU066,96.94191665
BDSU053,BDSU067,98.85656999
BDSU053,BDSU068,104.767733
BDSU053,BDSU069,94.77817568
BDSU053,BDSU070,100.6816737
BDSU053,BDSU071,82.87853053
BDSU053,BDSU072,99.89153928
BDSU053,BDSU073,54.20299965
BDSU053,BDSU074,171.0525049
BDSU053,BDSU075,171.1730993
BDSU053,BDSU076,83.00360202
BDSU053,BDSU077,122.4246461
BDSU053,BDSU078,69.47539705
BDSU053,BDSU079,94.58089592
BDSU054,BDSU001,267.7357819
BDSU054,BDSU002,282.5315703
BDSU054,BDSU003,160.7568226
BDSU054,BDSU004,151.8224772
BDSU054,BDSU005,189.0295734
BDSU054,BDSU006,244.4992326
BDSU054,BDSU007,192.4823035
BDSU054,BDSU008,176.1980225
BDSU054,BDSU009,176.0336229
BDSU054,BDSU010,251.6393749
BDSU054,BDSU011,189.0254185
BDSU054,BDSU012,239.1439445
BDSU054,BDSU013,207.9040495
BDSU054,BDSU014,156.52136
BDSU054,BDSU015,152.4727609
BDSU054,BDSU016,157.9314131
BDSU054,BDSU017,136.1057431
BDSU054,BDSU018,149.0271253
BDSU054,BDSU019,
BDSU054,BDSU020,66.73192482
BDSU054,BDSU021,100.8789817
BDSU054,BDSU022,181.6312823
BDSU054,BDSU023,153.050545
BDSU054,BDSU024,219.981826
BDSU054,BDSU025,141.7949449
BDSU054,BDSU026,52.12374966
BDSU054,BDSU027,65.21304399
BDSU054,BDSU028,86.68009902
BDSU054,BDSU029,55.56055212
BDSU054,BDSU030,90.68628896
BDSU054,BDSU031,73.63294417
BDSU054,BDSU032,117.9309689
BDSU054,BDSU033,94.53043634
BDSU054,BDSU034,87.85905403
BDSU054,BDSU035,131.2776666
BDSU054,BDSU036,147.2232349
BDSU054,BDSU037,126.5159919
BDSU054,BDSU038,281.5974911
BDSU054,BDSU039,178.4412904
BDSU054,BDSU040,284.617685
BDSU054,BDSU041,302.8776146
BDSU054,BDSU042,296.4631959
BDSU054,BDSU043,260.3067411
BDSU054,BDSU044,290.76107
BDSU054,BDSU045,260.9046923
BDSU054,BDSU046,169.2195858
BDSU054,BDSU047,168.8496103
BDSU054,BDSU048,290.3096237
BDSU054,BDSU049,254.674979
BDSU054,BDSU050,111.9525441
BDSU054,BDSU051,143.1501413
BDSU054,BDSU052,136.8685665
BDSU054,BDSU053,94.53043633
BDSU054,BDSU054,0
BDSU054,BDSU055,33.82539039
BDSU054,BDSU056,39.24472595
BDSU054,BDSU057,21.22925968
BDSU054,BDSU058,37.60351814
BDSU054,BDSU059,127.0873906
BDSU054,BDSU060,20.8578016
BDSU054,BDSU061,2.214973377
BDSU054,BDSU062,15.90603765
BDSU054,BDSU063,26.79707191
BDSU054,BDSU064,18.99179454
BDSU054,BDSU065,32.80140586
BDSU054,BDSU066,29.72648151
BDSU054,BDSU067,12.32231882
BDSU054,BDSU068,26.79707191
BDSU054,BDSU069,36.5885887
BDSU054,BDSU070,42.26504569
BDSU054,BDSU071,18.08918838
BDSU054,BDSU072,67.81795202
BDSU054,BDSU073,89.40711176
BDSU054,BDSU074,187.6205907
BDSU054,BDSU075,191.1855978
BDSU054,BDSU076,11.70478109
BDSU054,BDSU077,38.44698842
BDSU054,BDSU078,30.05913072
BDSU054,BDSU079,5.572629353
BDSU055,BDSU001,245.0671508
BDSU055,BDSU002,258.6993699
BDSU055,BDSU003,131.8144818
BDSU055,BDSU004,123.4913771
BDSU055,BDSU005,157.3542661
BDSU055,BDSU006,222.9930618
BDSU055,BDSU007,159.9380599
BDSU055,BDSU008,144.5706167
BDSU055,BDSU009,144.2954462
BDSU055,BDSU010,231.1731902
BDSU055,BDSU011,156.8106026
BDSU055,BDSU012,217.8468217
BDSU055,BDSU013,188.9091621
BDSU055,BDSU014,127.8063055
BDSU055,BDSU015,123.3728467
BDSU055,BDSU016,129.1385903
BDSU055,BDSU017,102.5074119
BDSU055,BDSU018,120.8771377
BDSU055,BDSU019,
BDSU055,BDSU020,40.97871947
BDSU055,BDSU021,70.90865978
BDSU055,BDSU022,150.9033444
BDSU055,BDSU023,122.5468724
BDSU055,BDSU024,203.3687374
BDSU055,BDSU025,111.3185761
BDSU055,BDSU026,19.26657632
BDSU055,BDSU027,35.57213513
BDSU055,BDSU028,59.96604046
BDSU055,BDSU029,24.3647083
BDSU055,BDSU030,70.12421782
BDSU055,BDSU031,41.59765935
BDSU055,BDSU032,111.7158812
BDSU055,BDSU033,81.40296402
BDSU055,BDSU034,56.13409395
BDSU055,BDSU035,128.0597426
BDSU055,BDSU036,118.6316288
BDSU055,BDSU037,93.17748549
BDSU055,BDSU038,258.6708467
BDSU055,BDSU039,151.9680563
BDSU055,BDSU040,261.7278141
BDSU055,BDSU041,277.7726697
BDSU055,BDSU042,272.073789
BDSU055,BDSU043,237.772857
BDSU055,BDSU044,266.1820243
BDSU055,BDSU045,242.1797399
BDSU055,BDSU046,135.4047688
BDSU055,BDSU047,135.0766519
BDSU055,BDSU048,265.5327524
BDSU055,BDSU049,236.4802135
BDSU055,BDSU050,79.1606666
BDSU055,BDSU051,111.8289266
BDSU055,BDSU052,106.0479388
BDSU055,BDSU053,62.00247523
BDSU055,BDSU054,33.82539039
BDSU055,BDSU055,0
BDSU055,BDSU056,17.30355491
BDSU055,BDSU057,15.63914772
BDSU055,BDSU058,7.803183792
BDSU055,BDSU059,94.88325729
BDSU055,BDSU060,26.71703722
BDSU055,BDSU061,35.66112558
BDSU055,BDSU062,33.46668183
BDSU055,BDSU063,52.0733157
BDSU055,BDSU064,30.70267866
BDSU055,BDSU065,60.12138661
BDSU055,BDSU066,48.22108292
BDSU055,BDSU067,41.37161159
BDSU055,BDSU068,52.0733157
BDSU055,BDSU069,50.70852735
BDSU055,BDSU070,57.9526048
BDSU055,BDSU071,28.80442755
BDSU055,BDSU072,74.02540097
BDSU055,BDSU073,70.77012822
BDSU055,BDSU074,183.6007214
BDSU055,BDSU075,186.0436047
BDSU055,BDSU076,22.1529126
BDSU055,BDSU077,68.31113544
BDSU055,BDSU078,22.60821201
BDSU055,BDSU079,35.37348678
BDSU056,BDSU001,257.806364
BDSU056,BDSU002,270.8117333
BDSU056,BDSU003,141.2768839
BDSU056,BDSU004,133.5768478
BDSU056,BDSU005,163.4950437
BDSU056,BDSU006,236.3375273
BDSU056,BDSU007,164.5992599
BDSU056,BDSU008,150.8996607
BDSU056,BDSU009,150.4642676
BDSU056,BDSU010,244.9170502
BDSU056,BDSU011,162.100823
BDSU056,BDSU012,231.3003527
BDSU056,BDSU013,203.3659234
BDSU056,BDSU014,137.5156848
BDSU056,BDSU015,132.80238
BDSU056,BDSU016,138.7643692
BDSU056,BDSU017,104.8249824
BDSU056,BDSU018,131.1434738
BDSU056,BDSU019,
BDSU056,BDSU020,27.68716893
BDSU056,BDSU021,61.740451
BDSU056,BDSU022,142.49028
BDSU056,BDSU023,113.8960308
BDSU056,BDSU024,218.5147349
BDSU056,BDSU025,102.6514186
BDSU056,BDSU026,19.03601981
BDSU056,BDSU027,26.42405503
BDSU056,BDSU028,47.63291127
BDSU056,BDSU029,18.79840175
BDSU056,BDSU030,54.52436368
BDSU056,BDSU031,36.22850538
BDSU056,BDSU032,94.43316897
BDSU056,BDSU033,64.2863831
BDSU056,BDSU034,49.68567248
BDSU056,BDSU035,110.8960399
BDSU056,BDSU036,128.5696276
BDSU056,BDSU037,96.71334344
BDSU056,BDSU038,271.2419784
BDSU056,BDSU039,163.0977507
BDSU056,BDSU040,274.3075518
BDSU056,BDSU041,289.118234
BDSU056,BDSU042,283.844764
BDSU056,BDSU043,250.6009817
BDSU056,BDSU044,277.8648626
BDSU056,BDSU045,256.5340405
BDSU056,BDSU046,134.5989719
BDSU056,BDSU047,133.6798339
BDSU056,BDSU048,277.1053931
BDSU056,BDSU049,251.0309573
BDSU056,BDSU050,84.52987168
BDSU056,BDSU051,119.004192
BDSU056,BDSU052,97.81970113
BDSU056,BDSU053,57.04533783
BDSU056,BDSU054,39.24472596
BDSU056,BDSU055,17.30355491
BDSU056,BDSU056,0
BDSU056,BDSU057,28.86235961
BDSU056,BDSU058,10.21488317
BDSU056,BDSU059,88.83504409
BDSU056,BDSU060,22.47395576
BDSU056,BDSU061,41.43390374
BDSU056,BDSU062,31.21273822
BDSU056,BDSU063,48.23884724
BDSU056,BDSU064,26.94332403
BDSU056,BDSU065,56.47499831
BDSU056,BDSU066,41.47113321
BDSU056,BDSU067,41.91352291
BDSU056,BDSU068,48.23884724
BDSU056,BDSU069,41.35188159
BDSU056,BDSU070,48.28354021
BDSU056,BDSU071,25.83352854
BDSU056,BDSU072,59.40965525
BDSU056,BDSU073,54.56192014
BDSU056,BDSU074,166.3255993
BDSU056,BDSU075,168.7436197
BDSU056,BDSU076,28.79465474
BDSU056,BDSU077,65.79303073
BDSU056,BDSU078,12.77564687
BDSU056,BDSU079,38.239301
BDSU057,BDSU001,248.700497
BDSU057,BDSU002,263.089449
BDSU057,BDSU003,139.7638495
BDSU057,BDSU004,130.9331648
BDSU057,BDSU005,167.8061129
BDSU057,BDSU006,225.8759714
BDSU057,BDSU007,171.3642858
BDSU057,BDSU008,154.9740344
BDSU057,BDSU009,154.8148013
BDSU057,BDSU010,233.439124
BDSU057,BDSU011,167.8488253
BDSU057,BDSU012,220.5939265
BDSU057,BDSU013,190.2260471
BDSU057,BDSU014,135.5645522
BDSU057,BDSU015,131.4442028
BDSU057,BDSU016,136.9620321
BDSU057,BDSU017,115.638029
BDSU057,BDSU018,128.1702093
BDSU057,BDSU019,
BDSU057,BDSU020,55.42063824
BDSU057,BDSU021,86.48077511
BDSU057,BDSU022,166.542329
BDSU057,BDSU023,138.182522
BDSU057,BDSU024,203.3687465
BDSU057,BDSU025,126.9515812
BDSU057,BDSU026,34.87614386
BDSU057,BDSU027,50.9546542
BDSU057,BDSU028,74.90307717
BDSU057,BDSU029,39.92195494
BDSU057,BDSU030,83.37449727
BDSU057,BDSU031,57.22687991
BDSU057,BDSU032,120.232934
BDSU057,BDSU033,92.19337989
BDSU057,BDSU034,71.76635811
BDSU057,BDSU035,135.5293376
BDSU057,BDSU036,126.2771443
BDSU057,BDSU037,105.8046931
BDSU057,BDSU038,262.4812398
BDSU057,BDSU039,158.0373737
BDSU057,BDSU040,265.5179762
BDSU057,BDSU041,283.0178854
BDSU057,BDSU042,276.8389298
BDSU057,BDSU043,241.3130448
BDSU057,BDSU044,271.0678027
BDSU057,BDSU045,243.443734
BDSU057,BDSU046,149.6242214
BDSU057,BDSU047,149.5011984
BDSU057,BDSU048,270.5494915
BDSU057,BDSU049,237.4326024
BDSU057,BDSU050,90.9795753
BDSU057,BDSU051,121.921646
BDSU057,BDSU052,121.6868831
BDSU057,BDSU053,77.52636616
BDSU057,BDSU054,21.22925968
BDSU057,BDSU055,15.63914772
BDSU057,BDSU056,28.86235961
BDSU057,BDSU057,0
BDSU057,BDSU058,22.24397481
BDSU057,BDSU059,110.4268475
BDSU057,BDSU060,24.76675789
BDSU057,BDSU061,22.57332047
BDSU057,BDSU062,27.61298944
BDSU057,BDSU063,44.85987931
BDSU057,BDSU064,26.95677156
BDSU057,BDSU065,52.13966195
BDSU057,BDSU066,43.99018391
BDSU057,BDSU067,31.65870803
BDSU057,BDSU068,44.85987931
BDSU057,BDSU069,48.68819616
BDSU057,BDSU070,55.62429629
BDSU057,BDSU071,24.94143857
BDSU057,BDSU072,76.64047858
BDSU057,BDSU073,83.38290253
BDSU057,BDSU074,191.7063304
BDSU057,BDSU075,194.5989171
BDSU057,BDSU076,11.4657183
BDSU057,BDSU077,58.98218379
BDSU057,BDSU078,27.06213578
BDSU057,BDSU079,24.60843942
BDSU058,BDSU001,248.7630872
BDSU058,BDSU002,262.0297584
BDSU058,BDSU003,133.5849393
BDSU058,BDSU004,125.5899043
BDSU058,BDSU005,157.4496876
BDSU058,BDSU006,227.0506167
BDSU058,BDSU007,159.3216813
BDSU058,BDSU008,144.7413528
BDSU058,BDSU009,144.3865859
BDSU058,BDSU010,235.4820708
BDSU058,BDSU011,156.491079
BDSU058,BDSU012,221.9705292
BDSU058,BDSU013,193.6696033
BDSU058,BDSU014,129.7049871
BDSU058,BDSU015,125.1128959
BDSU058,BDSU016,130.9937261
BDSU058,BDSU017,100.6816181
BDSU058,BDSU018,123.0718839
BDSU058,BDSU019,
BDSU058,BDSU020,33.41000421
BDSU058,BDSU021,64.52665803
BDSU058,BDSU022,144.9588921
BDSU058,BDSU023,116.4834089
BDSU058,BDSU024,208.6048619
BDSU058,BDSU025,105.2279563
BDSU058,BDSU026,14.67475756
BDSU058,BDSU027,28.81281147
BDSU058,BDSU028,52.69095353
BDSU058,BDSU029,18.18586173
BDSU058,BDSU030,62.34031386
BDSU058,BDSU031,36.12821973
BDSU058,BDSU032,104.477509
BDSU058,BDSU033,73.76114159
BDSU058,BDSU034,50.51055198
BDSU058,BDSU035,121.0551923
BDSU058,BDSU036,120.6413323
BDSU058,BDSU037,91.87769962
BDSU058,BDSU038,262.2702245
BDSU058,BDSU039,154.683173
BDSU058,BDSU040,265.3330242
BDSU058,BDSU041,280.6698158
BDSU058,BDSU042,275.2108904
BDSU058,BDSU043,241.5201105
BDSU058,BDSU044,269.2672215
BDSU058,BDSU045,246.8836128
BDSU058,BDSU046,132.3060156
BDSU058,BDSU047,131.7316461
BDSU058,BDSU048,268.5550317
BDSU058,BDSU049,241.3131869
BDSU058,BDSU050,78.67718731
BDSU058,BDSU051,112.3635788
BDSU058,BDSU052,100.0879062
BDSU058,BDSU053,56.95861779
BDSU058,BDSU054,37.60351814
BDSU058,BDSU055,7.803183792
BDSU058,BDSU056,10.21488317
BDSU058,BDSU057,22.24397481
BDSU058,BDSU058,0
BDSU058,BDSU059,89.63564584
BDSU058,BDSU060,25.85601932
BDSU058,BDSU061,39.63609518
BDSU058,BDSU062,33.82766687
BDSU058,BDSU063,52.15161014
BDSU058,BDSU064,30.27277487
BDSU058,BDSU065,60.38317921
BDSU058,BDSU066,46.91447981
BDSU058,BDSU067,43.20128183
BDSU058,BDSU068,52.15161014
BDSU058,BDSU069,48.22106322
BDSU058,BDSU070,55.39464795
BDSU058,BDSU071,28.63941761
BDSU058,BDSU072,68.95815723
BDSU058,BDSU073,62.96760831
BDSU058,BDSU074,176.3748862
BDSU058,BDSU075,178.7163224
BDSU058,BDSU076,26.04531741
BDSU058,BDSU077,69.15370596
BDSU058,BDSU078,18.93415606
BDSU058,BDSU079,38.07725748
BDSU059,BDSU001,233.0320915
BDSU059,BDSU002,240.7222375
BDSU059,BDSU003,110.4921487
BDSU059,BDSU004,108.6162035
BDSU059,BDSU005,109.7027526
BDSU059,BDSU006,217.7741928
BDSU059,BDSU007,103.4405879
BDSU059,BDSU008,100.4059133
BDSU059,BDSU009,99.228878
BDSU059,BDSU010,228.8769097
BDSU059,BDSU011,104.3208631
BDSU059,BDSU012,214.0203511
BDSU059,BDSU013,197.2072917
BDSU059,BDSU014,109.1927589
BDSU059,BDSU015,104.1461951
BDSU059,BDSU016,109.6068696
BDSU059,BDSU017,48.92782844
BDSU059,BDSU018,107.9910868
BDSU059,BDSU019,
BDSU059,BDSU020,64.66388839
BDSU059,BDSU021,30.06695633
BDSU059,BDSU022,57.67098612
BDSU059,BDSU023,31.60267026
BDSU059,BDSU024,217.3549125
BDSU059,BDSU025,22.47391243
BDSU059,BDSU026,75.63283593
BDSU059,BDSU027,62.42781866
BDSU059,BDSU028,48.83762027
BDSU059,BDSU029,71.53456696
BDSU059,BDSU030,63.70253468
BDSU059,BDSU031,53.5077965
BDSU059,BDSU032,115.1048789
BDSU059,BDSU033,85.04530904
BDSU059,BDSU034,39.25157597
BDSU059,BDSU035,132.7658644
BDSU059,BDSU036,104.2179907
BDSU059,BDSU037,51.96599706
BDSU059,BDSU038,244.3701022
BDSU059,BDSU039,137.8863812
BDSU059,BDSU040,247.3120355
BDSU059,BDSU041,252.8802084
BDSU059,BDSU042,250.6786284
BDSU059,BDSU043,226.9933684
BDSU059,BDSU044,244.4454685
BDSU059,BDSU045,244.8752932
BDSU059,BDSU046,55.2950248
BDSU059,BDSU047,52.47889042
BDSU059,BDSU048,243.0005549
BDSU059,BDSU049,241.5344189
BDSU059,BDSU050,58.10199286
BDSU059,BDSU051,82.20512516
BDSU059,BDSU052,16.76933211
BDSU059,BDSU053,32.90530058
BDSU059,BDSU054,127.0873906
BDSU059,BDSU055,94.88325729
BDSU059,BDSU056,88.83504409
BDSU059,BDSU057,110.4268475
BDSU059,BDSU058,89.63564584
BDSU059,BDSU059,0
BDSU059,BDSU060,111.1064989
BDSU059,BDSU061,129.1741879
BDSU059,BDSU062,119.8688652
BDSU059,BDSU063,135.4945421
BDSU059,BDSU064,115.4497917
BDSU059,BDSU065,143.4169067
BDSU059,BDSU066,127.0432233
BDSU059,BDSU067,130.7378897
BDSU059,BDSU068,135.4945421
BDSU059,BDSU069,123.9229042
BDSU059,BDSU070,129.1681813
BDSU059,BDSU071,114.5402618
BDSU059,BDSU072,123.497627
BDSU059,BDSU073,69.25880584
BDSU059,BDSU074,171.7068807
BDSU059,BDSU075,170.4945951
BDSU059,BDSU076,115.6576673
BDSU059,BDSU077,153.1062197
BDSU059,BDSU078,100.8227047
BDSU059,BDSU079,126.8529989
BDSU060,BDSU001,271.1922106
BDSU060,BDSU002,285.0674304
BDSU060,BDSU003,158.4950764
BDSU060,BDSU004,150.2057914
BDSU060,BDSU005,183.242024
BDSU060,BDSU006,248.8150843
BDSU060,BDSU007,185.1748693
BDSU060,BDSU008,170.5132924
BDSU060,BDSU009,170.1768799
BDSU060,BDSU010,256.7198686
BDSU060,BDSU011,182.3413971
BDSU060,BDSU012,243.6071759
BDSU060,BDSU013,213.9284902
BDSU060,BDSU014,154.5046369
BDSU060,BDSU015,150.0459305
BDSU060,BDSU016,155.8315547
BDSU060,BDSU017,126.2748341
BDSU060,BDSU018,147.5940655
BDSU060,BDSU019,
BDSU060,BDSU020,48.10619066
BDSU060,BDSU021,83.33903416
BDSU060,BDSU022,163.858655
BDSU060,BDSU023,135.2783237
BDSU060,BDSU024,227.5750365
BDSU060,BDSU025,124.0887193
BDSU060,BDSU026,39.82583869
BDSU060,BDSU027,48.70083843
BDSU060,BDSU028,67.76619183
BDSU060,BDSU029,41.05128846
BDSU060,BDSU030,70.1379729
BDSU060,BDSU031,58.69902563
BDSU060,BDSU032,98.447754
BDSU060,BDSU033,73.78022897
BDSU060,BDSU034,72.06986488
BDSU060,BDSU035,112.7113175
BDSU060,BDSU036,145.3397498
BDSU060,BDSU037,117.657578
BDSU060,BDSU038,284.8621525
BDSU060,BDSU039,178.6229201
BDSU060,BDSU040,287.9134876
BDSU060,BDSU041,304.3425139
BDSU060,BDSU042,298.5416875
BDSU060,BDSU043,263.8613724
BDSU060,BDSU044,292.6760255
BDSU060,BDSU045,267.2033884
BDSU060,BDSU046,156.8990448
BDSU060,BDSU047,156.0567847
BDSU060,BDSU048,292.0549144
BDSU060,BDSU049,261.3179211
BDSU060,BDSU050,104.5265442
BDSU060,BDSU051,138.0079115
BDSU060,BDSU052,119.4616469
BDSU060,BDSU053,79.51158274
BDSU060,BDSU054,20.8578016
BDSU060,BDSU055,26.71703722
BDSU060,BDSU056,22.47395576
BDSU060,BDSU057,24.76675789
BDSU060,BDSU058,25.85601932
BDSU060,BDSU059,111.1064989
BDSU060,BDSU060,0
BDSU060,BDSU061,22.98399288
BDSU060,BDSU062,8.765532393
BDSU060,BDSU063,26.3502825
BDSU060,BDSU064,4.522392308
BDSU060,BDSU065,34.60714306
BDSU060,BDSU066,21.50636048
BDSU060,BDSU067,19.80200615
